index,operation_name,Address,Zip,en_intensity_ekWh_sqft,lat,lng,dim_operation_type,dim_City,dim_organization,tot_floor_area_ft2,org_rank,op_type_rank,city_rank
15912,Hawkestone Fire hall,375 Line 11 S,L0L2X0,15.0156666805585,44.4973907,-79.46758270000002,24,1106,398,3799.0,4,336,4
15915,Jarratt C.C.,837 HVR E,L0L2X0,19.8855054473385,44.512721,-79.61123599999998,5,1106,398,2292.0,8,573,8
15919,Moonstone Fire Hall,5668 Line 7 N,L0L2X0,21.546285380352305,44.072361,-79.7548065,24,1106,398,4068.0,12,564,12
15920,North PW Yard,344 Moonstone Rd E,L0L2X0,20.6629588283087,44.6586609,-79.6586838,7,1106,398,7599.0,11,625,11
15921,Old Town Hall,833 Line 7 S,L0L2X0,40.988298823852894,44.4545784,-79.5136108,5,1106,398,1991.0,18,995,18
15922,OPP Station,3375 Line 4 N,L0L2X0,23.8827766396608,44.5566101,-79.6573181,20,1106,398,3681.0,14,84,14
15924,Rugby Fire Hall,1904 Old Barrie Rd E,L0L2X0,19.751336301365896,44.5601501,-79.50256350000002,24,1106,398,1808.0,7,512,7
15925,Shanty Bay Fire hall,1950 Ridge Road,L0L2X0,28.0814092532538,44.534114,-79.66903429999998,24,1106,398,1765.0,16,747,16
15927,South PW Yard,833 Line 7 N,L0L2X0,20.1072017620729,44.5037842,-79.55513,7,1106,398,12464.0,9,607,9
15933,Warminster Fire Hall,1885 Warminster SR,L0L2X0,14.128960151219498,44.534114,-79.66903429999998,24,1106,398,2206.0,2,296,2
15937,Gayle Nelson Keene Library,3252 County Rd 2,K0L2G0,8.91922455610262,44.2401314,-78.1638947,1,862,309,7718.0,1,52,2
15939,Otonabee-South Monaghan Community Centre,24 Fourth Street,K0L2G0,21.914064045171298,44.2444115,-78.1625671,13,862,309,32742.0,8,92,6
15940,Otonabee-South Monaghan Fire Headquarters,21 Third Street,K0L2G0,17.8266137265033,44.2430954,-78.16188050000002,24,862,309,8980.0,6,445,5
15941,Otonabee-South Monaghan Fire Station#2,2016 Bensfort Rd,K9J6X7,27.907088215238105,44.2722816,-78.30697629999997,24,288,309,2100.0,10,744,53
15942,Otonabee-South Monaghan Fire Station#3,535 Third Line,K0L1B0,12.635359015391801,44.1661758,-78.3213043,24,459,309,2144.0,3,239,2
15943,Otonabee-South Monaghan Public Works,1570 Drummond Line,K9J6X9,23.6980561668965,44.2602654,-78.2269897,7,288,309,7250.0,9,733,47
15944,Otonabee-South Monaghan Public Works,70 Third Line,K0L1B0,9.6216545,44.15708920000001,-78.3590088,7,459,309,2880.0,2,260,1
15945,South Monaghan,199 County Rd 28,K0L1B0,18.189871259588802,44.13219829999999,-78.35297390000002,1,459,309,3259.0,7,226,4
15946,Stewart Hall Community Centre,1490 Wallace Point Rd,K9J6Y3,14.710976070521,44.2649193,-78.3099442,1,288,309,3148.0,4,147,18
15947,Township of Otonabee-South Monaghan,20 Third Street,K0L2G0,17.3468368742308,44.2433586,-78.16194920000002,17,862,309,5200.0,5,425,4
15948,Corporation of the Township of Papineau-Cameron,4861 Hwy 17,P0H1V0,30.383347248036102,46.3118357,-78.7045152,17,317,400,1800.0,3,886,10
15949,Papineau-Cameron Fire Department,1288 Richards Road,P0H1V0,14.142389135,46.2952614,-78.7114334,24,317,400,3000.0,1,298,4
15950,Township of Papineau-Cameron Works Department,4861 Hwy 17,P0H1V0,20.4590259856271,46.3118357,-78.7045152,6,317,400,2800.0,2,34,6
15955,EMS Station,1047 West Shore Rd,N0R1M0,14.082116666666698,41.774488899999994,-82.65914649999998,22,1105,226,1800.0,5,51,5
15956,Fire Station,1027 Centre Dyke Rd,N0R1M0,5.02051067857143,41.774488899999994,-82.65914649999998,24,1105,226,2100.0,1,41,1
15958,Municipal Office,1045 West Shore Rd,N0R1M0,13.486288549367304,41.774488899999994,-82.65914649999998,17,1105,226,2592.0,4,280,4
15959,Parks & Rec Building,1027 Centre Dyke Rd,N0R1M0,5.02051067857143,41.7678604,-82.6689987,7,1105,226,2100.0,1,142,1
15961,Public Works Building,1027 Centre Dyke Rd,N0R1M0,5.02051067857143,41.774488899999994,-82.65914649999998,7,1105,226,2100.0,1,142,1
15967,Emsdale Community Centre,32 Joseph Street,P0A1J0,4.29042945454546,45.5271187,-79.31489559999999,5,1053,99,3078.0,3,85,3
15968,Emsdale Fire Station,16 Ellen Street,P0A1J0,2.85566930545455,45.52742,-79.3169937,24,1053,99,2960.0,2,23,2
15969,Novar Community Centre,25 Laurie Street,P0A1J0,24.918942154029107,45.45145170000001,-79.2488863,5,85,99,3067.0,8,746,2
15970,Novar Fire Station,50 McCrandle Street,P0A1J0,12.397467112671402,45.450676,-79.250946,24,85,99,2766.0,6,233,1
15971,Public Works Garage,86 Old Government Road,P0A1J0,0.612041172040816,45.5304589,-79.32878240000002,7,1053,99,52743.0,1,26,1
15972,Township of Perry Municipal Office,1695 Emsdale Road,P0A1J0,19.0553730395833,45.51222,-79.30443309999998,17,1053,99,5166.0,7,508,6
15973,Township of Perry Public Library,29 Joseph Street,P0A1J0,5.602814486301369,45.5266762,-79.3151474,1,1053,99,1571.0,4,27,4
15974,Transfer Station,775 Hwy 592,P0A1J0,6.5534197119741116,45.4904938,-79.2553864,7,1053,99,3326.0,5,182,5
15975,Gravel Pit,2539 Line 37,N0B2P0,2.24294385714286,43.3881416,-80.8796844,17,320,541,75.0,2,41,1
15976,GreenWood Cemetery,Cobalt Street,N0K1M0,10.0175977714286,43.56433870000001,-80.9124603,21,798,541,753.0,4,143,3
15979,Milverton Fire Hall,16 Mill Street W,N0K1M0,1.52823041170693,43.5669289,-80.92446140000001,24,798,541,52312.0,1,9,1
15980,Milverton PW Shop,18 Mill Street W,N0K1M0,5.43136763310027,43.5673676,-80.9255371,7,798,541,5220.0,3,151,2
15981,Morningdale Park,4142 Line 73,N0K1M0,10.67641276,43.585907,-80.83435820000003,5,801,541,269.0,6,231,1
15982,Mornington PW Shop,4392 Perth Line 72,N0K1M0,18.1263686546735,43.5871849,-80.8714676,7,350,541,4693.0,10,540,1
15983,NEH PW Shop,2198 Line 40,N0B2P0,29.2634251705354,43.3697357,-80.8366013,7,553,541,9267.0,13,882,1
15984,Perth East Administrative Building,25 Mill Street E,N0K1M0,13.733563751688301,43.564518,-80.9192429,17,798,541,8826.0,8,287,4
15985,Perth East Public Library,19 Mill Street E,N0K1M0,21.7972121691049,43.5604515,-80.9091415,1,798,541,5349.0,11,308,5
15986,Perth East Recreational Facility,40 Temperance Street,N0K1M0,24.1370470239142,43.5641861,-80.92539980000002,5,798,541,52086.0,12,722,6
15987,Rostock Hall,4817 Line 46,N0K1T0,193.1639176,43.4910469,-81.0058365,17,340,541,322.0,14,1280,2
15988,Rostock PW Shop,4817 Line 46,N0K1T0,12.4424153427178,43.4910469,-81.0058365,7,340,541,4757.0,7,332,1
15989,Sebringville Fire Hall,Road 130,N0K1X0,10.4725148755973,43.3894386,-81.05656429999998,24,183,541,6307.0,5,166,1
15990,Shakespare Fire Hall,2174 Line 34,N0B2P0,13.780139273164101,43.3697281,-80.8339462,24,88,541,6501.0,9,279,1
15995,Municipal Office,3191 Road 122,N0K1V0,12.9749623386076,43.3174667,-81.0577469,17,207,515,3401.0,2,261,2
15996,Old Municipal Office,3204 Road 122,N0K1V0,31.031519220824,43.3187866,-81.05708309999999,17,207,515,1033.0,5,905,5
15997,Park Pavillion,3189 Road 122,N0K1V0,1.5115747900355905,43.3173485,-81.05784609999998,5,207,515,3024.0,1,35,1
15998,Rannoch Workshop,1766 Perth Road 139,N4X1C8,20.8291121280268,43.2539482,-81.19426729999998,7,1158,515,5005.0,4,635,1
16003,St. Pauls Workshop,3193 Road 122,N0K1V0,14.886061291579098,43.317585,-81.0576553,7,207,515,4606.0,3,414,3
16005,55 Lakeview,55 Lakeview Cres.,P0V3A0,12.6033896440081,51.4597511,-90.2022858,17,358,216,1986.0,3,253,3
16006,57 Lakeview,57 Lakeview Cres.,P0V3A0,17.9451706495468,51.4597473,-90.2021103,17,358,216,1986.0,5,454,5
16007,Arena,35 Dickenson Drive,P0V3A0,3.0382768361581896,51.466342,-90.1982679,18,358,216,28320.0,1,29,1
16008,Community Hall,14 Koval Street,P0V3A0,30.4196448026862,51.4662018,-90.1978989,5,358,216,5063.0,9,855,10
16009,Curling Club,33 Dickenson Drive,P0V3A0,5.18397324025596,51.466342,-90.1982679,18,358,216,6876.0,2,42,2
16010,Doctor Residence,17 Howell Street,P0V3A0,13.557727272727304,51.466342,-90.1982679,17,358,216,2200.0,4,281,4
16011,Fire Station,36 Dickenson Drive,P0V3A0,32.1692134168714,51.466342,-90.1982679,17,358,216,2442.0,10,933,11
16012,Internet Building,Connecting Link,P0V3A0,43.484375,51.466342,-90.1982679,17,358,216,64.0,11,1094,12
16013,Koval-Main Lift Station,0 Koval Street,P0V3A0,117.587912087912,51.466342,-90.1982679,17,358,216,182.0,16,1263,17
16014,Lakeview Lift Station,21B Lakeview Cres.,P0V3A0,59.450261780104704,51.4616318,-90.2014008,17,358,216,191.0,14,1189,15
16015,Medical Clinic,4 Anne Street,P0V3A0,20.4109929078014,51.46760560000001,-90.1939545,17,358,216,5640.0,7,558,7
16016,Municipal Office,2 Anne Street,P0V3A0,45.6266375545852,51.4676094,-90.1939621,17,358,216,1374.0,12,1115,13
16017,Norcom,77049 Pickle Lk. St.,P0V3A0,53.4236111111111,51.446622999999995,-90.217063,17,358,216,144.0,13,1164,14
16018,Public Works Garage-Warehouse,2B Anne Street,P0V3A0,22.474795640327002,51.4676094,-90.1939621,17,358,216,1468.0,8,629,8
16019,TV Ontario,77189 Ponsford St.,P0V3A0,18.0066666666667,51.466342,-90.1982679,21,358,216,150.0,6,267,6
16020,Wastewater Treatment Plant,0 Anne Street N.,P0V3A0,324.86584531143103,51.466342,-90.1982679,17,358,216,1461.0,17,1289,18
16021,Water Treatment Plant,3 Trailer Pk. Loops ,P0V3A0,111.20575221238899,51.466342,-90.1982679,17,358,216,904.0,15,1259,16
16022,Exterior Musuem building (white church),3042 Second Line W,P6A6K4,7.168874172185428,46.5355415,-84.50151059999997,21,79,552,604.0,2,100,2
16023,Prince Township Community Centre,3042 Second Line W,P6A6K4,18.420117436507105,46.5355415,-84.50151059999997,17,79,552,7581.0,4,479,4
16024,Prince Township Public Library,3042 Second Line W,P6A6K4,18.4201498535394,46.5355415,-84.50151059999997,1,79,552,1650.0,5,235,5
16025,Prince Township Roads Hut (Quonset Hut),3042 Second Line W,P6A6K4,0.703333333333333,46.5355415,-84.50151059999997,7,79,552,1200.0,1,28,1
16026,Prince Township Volunteer Fire Dept,3042 Second Line W,P6A6K4,7.35979768698673,46.5355415,-84.50151059999997,24,79,552,4749.0,3,85,3
16027,Community Centre,23 Brock Road,N1H6H9,12.6756991421376,43.471859,-80.1505127,5,940,324,13670.0,5,299,11
16028,Community Ctr-Shed,23A Brock Road,N1H6H9,0.3570129571428571,43.476059,-80.15647890000002,7,940,324,1506.0,1,17,2
16029,Municicpal Complex,7404 Wellington Road,N1H6H9,42.6856825049476,43.4718704,-80.15812679999998,17,940,324,4305.0,7,1082,90
16030,Optimist Recreation Ctr,23 Brock Road,N1H6H9,9.952925871622213,43.471859,-80.1505127,18,940,324,19590.0,4,69,7
16031,Public Works,7404 Wellington Rd 34,N1H6H9,20.6297702979463,43.4718704,-80.15812679999998,7,940,324,7750.0,6,622,56
16032,Public Works-Shed,7404 Wellington Rd 34,N1H6H9,0.807357038709677,43.4718704,-80.15812679999998,7,940,324,5005.0,2,33,3
16033,Puslinch Fire Hall,7404 Wellington Rd 34,N1H6H9,6.45211335,43.4718704,-80.15812679999998,24,940,324,5381.0,3,67,4
16034,Administration Centre,2297 Highway 12,L0K1B0,19.872706274823,44.5474586,-79.17653659999998,17,27,257,14348.0,13,535,9
16039,Brechin Community Centre,3282 Ramara Rd 47,L0K1B0,7.27128015116279,44.5468695,-79.1765526,5,27,257,925.0,4,142,3
16041,Environmental Services Office,2115 Highway 12,L0K1B0,12.0053399800751,44.5389099,-79.1727066,7,27,257,2561.0,7,318,5
16042,Environmental Services Office,2115 Highway 12,L0K1B0,12.005333740154299,44.5389099,-79.1727066,17,27,257,4682.0,6,236,4
16043,Fire Hall #1,3290 County Rd 47,L0K1B0,13.466476045349,44.5402412,-79.1728363,24,27,257,9246.0,10,266,8
16044,Fire Hall #2,85 Patricia Dr (Atherley),L3V6H5,18.7036715089587,44.5963783,-79.3645782,24,392,257,6555.0,12,474,19
16045,Fire Hall #3,7305A County Rd 169,L0K2B0,16.7434353585015,44.7282562,-79.2874527,24,436,257,4111.0,11,409,3
16057,Longford Community Centre,3854 Longford Mills Rd,L0K1L0,11.6502731287446,44.6769791,-79.3425293,5,406,257,6361.0,5,263,1
16058,Medical Centre,3242 Ramara Rd 47,L0K1B0,7.2014185304352,44.5466388,-79.17867269999998,1,27,257,1399.0,3,37,2
16059,Medical Centre,3242 Ramara Rd 47,L0K1B0,7.20140527182485,44.5466388,-79.17867269999998,17,27,257,3595.0,2,119,1
16061,Public Works Yard #1,3853 Highway 12,L3V6H5,26.1468248880992,44.5998217,-79.32095670000002,7,392,257,6501.0,16,806,32
16062,Public Works Yard #1 - Cold Storage,3853 Highway 12,L3V6H6,4.673398643304,44.620241,-79.31557579999998,7,392,257,3401.0,1,132,2
16063,Public Works Yard #1 - Old Shop,3853 Highway 12,L3V6H5,24.913034723815397,44.5998217,-79.32095670000002,7,392,257,2949.0,15,775,29
16064,Public Works Yard #3,7305 County Rd 169,L0K2B0,12.747727783032598,44.7282562,-79.2874527,7,436,257,5877.0,8,341,1
16065,Ramara Centre,5482 Highway 12,L3V6H5,24.670392633010998,44.5993271,-79.33608249999997,5,392,257,4628.0,14,740,28
16066,Ramara Centre,5482 Highway 12,L3V6H5,27.135976727867998,44.5993271,-79.33608249999997,1,392,257,4413.0,17,408,35
16069,Udney Community Centre,2347 Con Rd 10,L0K1B0,12.7668850064293,44.53989319999999,-79.1567568,5,27,257,5005.0,9,303,6
16071,Marina Building & Interpretive Centre,7 Park Road,P0T2P0,5.68138888888889,48.945591,-88.259407,21,1173,528,3600.0,1,83,1
16072,Municipal Building /Library,42 Salls Street,P0T2P0,19.62392865827589,48.939724,-88.2588272,17,1173,528,5800.0,3,528,3
16073,Public Works/Fire Hall,10 Fire Hall Road,P0T2P0,45.454195887142895,48.94054600000001,-88.26114890000002,24,1173,528,5600.0,4,1030,8
16074,Recreation Centre,39 brompton Road,P0T2P0,12.3629481570312,48.9418793,-88.25554659999996,18,1173,528,64000.0,2,84,2
16078,Analyzer Building,1956 Ste-Catherine Rd,K4R1E5,70.6054354272727,45.2149544,-75.2976532,17,894,277,107.0,25,1223,20
16080,Embrun Arena,6 Blais St,K0A1W0,20.428525779461104,45.2750435,-75.2811127,12,477,277,28844.0,19,31,12
16081,Embrun Bowling Hall,8 Blais Street,K0A1W0,13.1792761819403,45.2748985,-75.281456,18,477,277,7649.0,8,91,7
16082,Embrun Club des Ainé,8 Blais Street,K0A1W0,9.694942000023438,45.2748985,-75.281456,5,477,277,2295.0,5,204,4
16083,Embrun Community Centre,8 Blais Street,K0A1W0,13.1648276585498,45.2748985,-75.281456,5,477,277,9945.0,7,321,6
16084,Embrun Fire Department - Fire Hall,893 Notre-Dame St,K0A1W1,11.9872440265799,45.2716904,-75.28931429999999,24,477,277,5381.0,6,223,5
16097,Frank Kinnaird Community Centre,1084 Concession,K4R1E5,23.613376544934106,45.2601204,-75.3601608,5,894,277,2690.0,23,706,18
16098,Keith M.Boyd Museum (Old Church),1150 Concession St,K4R1C9,22.6947500690744,45.2549667,-75.3571396,21,894,277,990.0,20,344,16
16099,Keith M.Boyd Museum (Old Fire Hall),1146 Concession St,K4R1C9,16.3308113751565,45.255085,-75.35721590000001,21,894,277,2540.0,14,235,12
16100,La Maison des Arts,910 Notre-Dame St,K0A1W1,6.78336626445391,45.2718925,-75.2870026,21,477,277,5715.0,3,93,3
16101,Landfill Site Office,1852 Ste-Catherine,K4R1E5,37.89292691319649,45.2196693,-75.3002472,17,894,277,107.0,24,1018,19
16103,Marionville Community Centre,4629 Gregoire Rd,K4R1E5,7.28386497277677,45.1842537,-75.35433959999997,5,894,277,5930.0,4,144,1
16105,Municipal Garage,857 Route 400,K4R1E5,18.4184563777673,45.2428207,-75.3141327,7,894,277,11543.0,16,555,14
16106,Municipal Garage Office Space,857 Route 400,K4R1E5,18.3360758298661,45.2428207,-75.3141327,17,894,277,533.0,15,473,13
16107,New York Central Train Station,905 Notre-Dame St,K0A1W1,0.00185806,45.272068,-75.28843690000002,21,477,277,538.0,1,3,1
16108,Palais des Sports Hall,6 Blais St,K0A1W0,20.4259849496481,45.2750435,-75.2811127,5,477,277,6332.0,18,597,11
16109,Public Utilities Garage,851 Route 400,K4R1E5,15.6179633136585,45.2445717,-75.31484990000001,7,894,277,2081.0,10,440,7
16110,Public Utilities Offices,851 Route 400,K4R1E5,15.639264991424,45.2445717,-75.31484990000001,17,894,277,1772.0,11,351,8
16111,Public Utilities Rear Garage,851 Route 400,K4R1E5,15.659882357984399,45.2445717,-75.31484990000001,7,894,277,1919.0,12,442,9
16112,Russell Arena,1084 Concession,K4R1E5,22.912068027906,45.2601204,-75.3601608,12,894,277,31893.0,21,41,17
16113,Russell Centennial Outdoor Pool Changing Rooms,288 Castor St,K4R1E5,19.5423554817028,45.2585716,-75.3538589,18,894,277,1453.0,17,123,15
16114,Russell Fire Department - Fire Hall,1195 South Russell ,K4R1E5,16.1450129309679,45.2512436,-75.3545456,24,894,277,8751.0,13,380,11
16119,Russell Sport & Youth Center ,988 North Russell Rd,K4R1E5,15.340816618217099,45.2698212,-75.3658066,5,894,277,2572.0,9,396,6
16121,Salt Shed,317 New York Central,K0A1W1,0.7789552880120849,45.2701683,-75.3072205,7,477,277,3196.0,2,32,2
16122,Town Hall,717 Notre-Dame St,K0A1W1,23.554740584218198,45.267395,-75.3055725,17,477,277,13670.0,22,670,15
16123,Burk's Falls and District Museum,106 Midlothian Road,P0A1C0,8.77048636363636,45.6054955,-79.4582138,21,487,293,660.0,1,122,9
16124,Fire Department Communications Building,409 High Street,P0A1C0,33.23,45.61903,-79.4057083,24,487,293,100.0,5,884,17
16125,Fire Hall,168 Ontario Street,P0A1C0,26.6127714569597,45.6183472,-79.40748599999998,24,487,293,3250.0,4,705,15
16126,Township of Ryerson Office,28 Midlothian Road,P0A1C0,14.9726,45.6074219,-79.45416259999998,17,487,293,1500.0,2,327,12
16127,Township of Ryerson Public Works Garage,28 Midlothian Road,P0A1C0,20.4221272399222,45.6067913,-79.4536363,7,487,293,4500.0,3,615,14
16128,Fire Station #1,410 Hwy 17,P0P2E0,7.7838125,46.2051659,-82.2555313,24,191,486,1600.0,4,95,2
16129,Fire Station #2,200 Imperial Street N,P0P1P0,6.87310555555556,46.2145386,-82.0772781,24,817,486,3600.0,1,74,1
16130,Fire Station #4,O'Neill Street,P0P2G0,16.953533538800002,46.37223820000001,-82.0112382,24,642,486,2000.0,11,414,4
16131,Fire Station #5,Firehall Road,P0P2G0,14.5835857142857,46.37223820000001,-82.0112382,24,642,486,700.0,8,316,3
16132,Massey & District Arena,455 Government Road,P0P1P0,16.0896340400133,46.2062263,-82.082756,13,817,486,25256.0,9,59,5
16133,Massey Medical Clinic,260 Cameron Street,P0P1P0,12.055581995412801,46.2097664,-82.07444,17,817,486,3488.0,5,239,3
16134,Municipal Office,11 Birch Lake Road,P0P1P0,7.502609988109389,46.21533970000001,-82.06620790000002,17,817,486,3364.0,2,128,2
16135,Public Works Accessory Building,11 Birch Lake Road,P0P1P0,25.772931895139397,46.21533970000001,-82.06620790000002,7,817,486,1205.0,14,798,9
16136,Public Works Garage,11 Birch Lake Road,P0P1P0,25.7729283130163,46.21533970000001,-82.06620790000002,7,817,486,6006.0,13,797,8
16137,Resource Centre,205 Sable Street,P0P1P0,32.035630571,46.2129097,-82.0750427,5,817,486,1000.0,15,887,10
16138,Sadowski Room,455 Government Road,P0P1P0,16.089636579760402,46.2062263,-82.082756,5,817,486,2820.0,10,425,6
16139,Walford Community Centre,410 Hwy 17,P0P2E0,7.78380879790941,46.2051659,-82.2555313,5,191,486,4592.0,3,151,1
16141,Webbwood Library,16 Main Street,P0P2G0,12.5709142857143,45.9148064,-82.4695663,1,642,486,1050.0,7,109,2
16142,Webbwood Public Works Bldg,10 Centre Street,P0P2G0,25.4606944444444,46.270649,-81.8810425,7,642,486,216.0,12,788,6
16144,Webbwood Seniors Centre,16 Main Street,P0P2G0,12.570909909909899,45.9148064,-82.4695663,18,642,486,1110.0,6,87,1
16145,Firehall,222 Subway Street,P0T2S0,12.032291666666698,48.8067403,-87.2682085,24,49,437,4800.0,6,225,6
16146,Former Ontario Works,304 Walker's Lake Road,P0T2S0,0.0763440860215054,48.8143196,-87.27020259999998,17,49,437,1860.0,2,3,2
16147,J.E. Stokes Medical Centre,501 Scotia Street,P0T2S0,16.3103230621296,48.8087997,-87.26947779999998,17,49,437,5400.0,7,381,7
16148,Municipal Office (old),608 Winnipeg Street,P0T2S0,0.0662857142857143,48.807637299999996,-87.26625370000002,17,49,437,1750.0,1,2,1
16149,Old Fire Hall,CPR BLK LAND PT RP 55R5874 PART 2,P0T2S0,1.1888888888888898,48.816666999999995,-87.26666700000001,7,49,437,1440.0,4,42,4
16150,Old Hydro Garage,804 Peary Street,P0T2S0,1.036875,48.81832120000001,-87.2665863,7,49,437,1600.0,3,40,3
16152,Public Works Garage (new),101 Stokes Street,P0T2S0,20.27600573866669,48.816666999999995,-87.26666700000001,7,49,437,6000.0,8,611,8
16153,Public Works Garage (old),127 Manitoba Street,P0T2S0,46.706851776,48.8072166,-87.2623978,7,49,437,2500.0,11,1136,13
16154,Rail Array Museum,608 Winnipeg Street,P0T2S0,3.93179487179487,48.8076286,-87.266243,21,49,437,1950.0,5,60,5
16155,Recreation Complex & Arena,100 Langworthy Street,P0T2S0,33.0451117602929,48.8155365,-87.2652588,18,49,437,39600.0,9,201,11
16156,Schreiber Municipal Complex,204 Alberta Street,P0T2S0,94.78165905089192,48.8034401,-87.2659378,17,49,437,18500.0,12,1250,14
16157,Schreiber Public Library,314 Scotia Street,P0T2S0,35.2761999952631,48.8078766,-87.26771550000002,1,49,437,3800.0,10,497,12
16160,Blackstock - Old Town Hall,13940 Old Scugog Rd.,L0B1B0,27.6129545201136,44.1063004,-78.8201828,5,356,100,1679.0,12,802,17
16161,Blackstock Arena,3440 Church St,L0B1B0,77.2084443707946,44.10631179999999,-78.8218613,13,356,100,3121.0,18,386,27
16162,Blackstock Depot,3591 Jobb Rd.,L0B1B0,53.7848053560987,44.12171170000001,-78.81655119999998,7,356,100,3562.0,15,1171,24
16163,Blackstock Rec. Centre,3440 Church St,L0B1B0,61.553604311410396,44.10631179999999,-78.8218613,18,356,100,2690.0,16,314,25
16164,Fire Hall -  Port Perry,30 Crandell St.,L9L1J6,18.257423557350602,44.1003113,-78.94770809999999,24,356,100,12636.0,7,459,11
16165,Fire Hall - Caesarea,3550 Durham Reg. Rd. 57,L0B1E0,34.712181330322196,44.0249969,-79.05424000000002,24,356,100,3605.0,14,910,22
